id,comment
139,"La Belle et le Clochard : Un classique Disney, dans la pure tradition de ce que peux offrir la magie Disney. Une animation des plus magnifiques et soignée. Vraiment, c’est très agréable à regarder ; ça fait très dessin, peinture (comme tous les classiques) ; c’est aussi remplit de couleurs et les animations sont superbes, mention à la pluie et les flaques vers la fin. Disney nous offre ensuite une histoire attachante et des personnages mignons et craquants ; forcement ce sont des chiens, les meilleurs amis de l’homme. Enfin bon, les chiens sont trop beau, surtout au début quand ils sont tout petits. Après, l’histoire est belle à suivre, il y a toujours de l’humour et une bonne morale ; avec dans ce cas deux chien qui ne vivent pas pareille (un chien dans une maison et l’autre dans la rue), et ils vont bien sûr tomber amoureux et je vous laisse découvrir la suite qui est pas forcement très dur à trouve. Mais bon, on ne recherche pas forcement l’originalité ; comment pourrait avoir un Disney qui se termine mal, le jour ou ça ce arrive : je tire mon chapeau et les poules auront des dents. Donc voila, très belles histoires qui se regarde avec plaisir, et les musiques et chansons sont vraiment très sympas. Un classique Disney à regarder et à apprécier en famille."
61445,"Le Diable s'habille en Prada : Une comédie pétillante et rythmée, qui montre et critique de façon amusante le monde de la mode et la tyrannie des patrons. Le rythme est fou, les gags et situations cocasses et rocambolesques sont très bien servis par le scénario ; qui montre à merveille ce monde de la mode, où la performance et les traitements plus bas que terre sont de rigueur ; mais bon, il faut en vouloir. L’histoire est un peu « gamin gamin », un peu « fille », mais plaira également à la gente masculine qui adorera suivre cette femme dans ses périples et dans l’enfer de la mode. Ensuite, les personnages sont peut-être clichés mais très amusants à suivre, et ma foi assez attachants tout compte fait. C’est peut-être surtout grâce aux acteurs qui jouent avec panache leur rôle ; d’ailleurs le duo Meryl Streep et Anne Hathaway fonctionne très bien, elles se complètent bien, et les autres acteurs ne sont pas en reste : Emily Blunt, Stanley Tucci… ; ils sont très sympa. Donc voila, une comédie plaisante à regarder, pas exceptionnelle mais franchement, on passe un agréable moment."
28201,"Le Parrain, 2e partie : Voilà ce que j’appelle une vraie suite ! Qui fait honneur au premier (reprend bien les thèmes originaux : l’amour, le pouvoir, les manigances, tragédie…). Et qui vient enrichir l’univers et les personnages ; donc une suite utile et tout aussi passionnante que le premier. Même si pour moi, elle n’est pas forcement meilleure que le premier, car le premier ; c’est le classique, l’original. Mais, elle est dans la parfaite continuité et pour moi tout aussi bien que le premier. Ce qui fait fort dans cette suite, c’est que l’on reprend là où avait fini le premier ; on découvre ainsi les origines et l’histoire de Vito Corleone. On nous transporte donc dans deux époques, donc deux contrastes ; une de réussite, une d’échecs et de chute. Cette suite est un poil plus sombre car on va connaitre les heures sombres de la famille Corleone ; nous offrant ainsi un côté bien plus sombre et dramatique, et nous réserve pour un troisième épisode, encore plus de noirceur. Ce qui a de bien dans cet épisode, c’est qu’il est bien plus dense et plus « riche » que son ainé ; on approfondit bien toute l’histoire et les personnages : grâce notamment aux flash back qui sont vraiment superbes. Même s’ils sont présents, j’en aurais voulu bien plus mais bon. Les deux histoires sont très soignées et toujours aussi captivantes du début jusqu'à la fin, même pour un film de plus de 3 heures, ce qui est remarquable. Ensuite, techniquement (image et son) c’est toujours aussi maitrisé. L’image et la virtuose de Francis Ford Coppola s’accordent parfaitement avec les musiques cultes, surtout le thème mythique. Et pour finir, les acteurs sont encore une fois remarquables et magnifiques dans leurs interprétations. Al Pacino est encore une fois charismatique et tiens une de ses plus belles interprétations, Robert De Niro que l’on voit trop peu est saisissant en Vito Corleone jeune. Donc voila, si vous avait aimé le premier épisode, vous allais adorer cette suite qui est, vu la qualité, à voir absolument."
178091,"Contagion : Un film convaincant et bien mené ; traitant de façon réaliste et crédible de la contamination du monde. Et pourquoi réaliste ; car tous les événements, les décisions de l’état, comment ce développe et évolue le virus, réactions des personnes… : et bien le tout parait probable donc c’est pour cela que l’on si identifie facilement et que l’on est captivé ; car c’est assez immersif. Et donc, c’est beaucoup moins hollywoodien et ça c’est bien. Sinon, il y en a qui pourrait trouver le film assez lent. Moi, j’ai trouvé qu’il y avait quand même un bon rythme et que l’on s’ennuyé pas. La réalisation et la mise en scène sont assez sublimes ; avec une excellente photographie : c’est du bon boulot. Après, niveau casting, ils ont su se dégoter pas mal d’acteurs connus : Matt Damon, Marion Cotillard, Laurence Fishburne, Jude Law, Kate Winslet, Gwyneth Paltrow. Et ils sont tous convaincants et jouent plutôt bien. Même si des fois dans le film, il manque un poil d’émotion : peut-être que les personnages sont pas aussi attachants qu’il aurait du être mais bon, ça va encore. Donc voila, un film qui sait aborder de façon simple et intelligente de la contamination à l’échelle mondiale. Et bon film honorable qui se différencie des autres. Donc, ne faites pas attention aux moyennes d’Allociné : regardez et fait vous votre avis sur ce très bon film."
1628,"Le Parrain : Un monument du cinéma ; dans le genre film de gangsters, un classique devenu culte et je comprends pourquoi. Ce film est tout simplement magistral car il nous plonge à merveille dans la pègre italienne de New York, où régnait la loi du plus fort, la loi du respect et de la famille. Dès le début on est imprégné par le film grâce à cette sublime introduction dans le bureau du parrain ; et on est captivé du début jusqu'à la fin, sans une nuance d’ennuie (pourtant le film dure 3H). Mais bon, l’ambiance est tellement maitrisée, les personnages ont une vrai âme, et les situations ne manquent pas de maitrise et de cohérence ; avec un bon rythme, une bonne évolution et de l’intelligence. Que ce soit dans l’évolution de l’histoire ou de comment elle est présentée ; car je peux vous dire, la réalisation est magistrale. La photo est magnifique, la lumière très bonne, les plans de caméra sont posés judicieusement et surtout intelligemment posés. Je vais tout vous résumer en une scène du film : quand le personnage d’Al Pacino et un des amis Corleone sont postés devant l’hôpital pour protéger le parrain. Une fois le danger passé, après le coup de stress, l’ami sort une cigarette mais n’arrive pas à l’allumer tellement il tremble ; Al Pacino se saisit donc du briquet et le plan montre merveilleusement bien que lui, il ne tremble pas, et c’est là qu’il se rend compte que lui, il est fait pour le métier ; « mafieux » car il n’a pas peur. Donc voila, réalisation irréprochable et soigné ; c’est signé par le grand Francis Ford Coppola. De plus, les musiques sont inoubliables, surtout le fameux thème principale qui restera gravé dans les annales. Et pour finir, le casting est monstrueux et leurs interprétations sont fabuleuses et dune justesse incroyable. Donc voila, un classique parmi les classiques, qui trône fièrement dans les films à voir au moins une fois dans sa vie."
53219,"Les Dalton : J’avais bien aimé cette comédie lors de sa sortie ; en la revoyant aujourd’hui c’est toujours aussi sympathique, mais je le regarde d’un autre œil. Je trouve vraiment que ça ne vole pas haut du tout. Malgré que l’aventure soit quand même assez rythmée grâce à de l’action et de l’humour bien dosés, l’humour reste pas terrible non plus, et c’est surtout le duo Eric et Ramzy qui fait tout. Les deux autres acteurs Dalton, bah ils sont un peu oubliés et ça c’est dommage. Lucky Luke lui, est franchement mal foutu et pas très intéressant ; je préféré largement celui de Jean Durjardin dans le film du même nom : Lucky Luke. Bon, le scénario se développe et il y a quand même pas mal de bonnes idées (chapeau magique, quelques personnages sympa...) ; mais, ce n’est pas exceptionnel non plus. Niveau ambiance western, on retrouve les codes du genre avec les décors et musiques qui sont globalement bien, mais sans plus. Surtout que la réalisation ne les aide pas, car elle n’est pas top ; et la mise en scène manque de soin malgré qu’ils aient voulu faire deux trois effets, mais ça brille pas. Pour finir, on a le droit à une pelté d’acteurs : le duo, Elie Semoun, Michel Muller, Arsène Mosca… ; ils jouent plus ou moins bien. Donc voila, une comédie qui reste regardable quand même car on rigole grâce aux conneries qu’ils font. Je vous conseille plutôt Lucky Luke avec Jean Durjardin si vous aimez cet univers. A voir mais sans plus, juste pour les fans de Eric et Ramzy qui trouveront leur compte."
125611,"Lucky Luke : Une comédie française pas exceptionnelle, mais je ne pense pas qu’elle mérite une telle moyenne car il y a quand même de très bonnes choses et de la qualité. On voit qu’ils ont fait l’effort de rendre quelque chose de travaillé. Je sais pas s’ils ont bien adapté la BD ; je connais comme tout le monde mais je ne suis pas forcement fan. Je reconnais malgré tout les clins œil, l’ambiance et les traits des personnages qui distinguent la série. Il y a donc l’ambiance western, qui je trouve est maitrisé ; elle assure et nous plonge bien dans l’époque. Une mise en scène assez sympathique et bien dans le ton du film ; avec de bons plans de camera qui mettent bien en valeur le héros, et les poses qui le caractérisent (quand il tire plus vite que son ombre, le soleil couchant sur son cheval…). Bon il est peut être mal adapté ou pas, mais en tout cas on si attache bien ; on découvre un Lucky Luck pendant son enfance, qui nous explique pourquoi il est devenu cette fameuse légende de l’Ouest. D’ailleurs j’ai bien aimé le développement qui a été fait par rapport au meurtre de sa famille ; comme quoi il sert la justice et que donc il ne tue jamais personne. Il y a quand même une bonne réflexion ; qu’il tue au début du film le méchant, et qu’ensuite il est plus rien et ne croit plus en rien ; le travail sur la psychologie du personnage est bonne. Et on y découvre aussi d’autres personnages (gentils, méchant) assez sympas à suivre. Puis l’aventure est globalement bonne ; avec un duel final à la James Bond dans L’homme au pistolet d’or, vraiment bien pensé pour l’histoire. Il y a de l’action, de l’humour donc c’est bien tout ça. Le problème peut être, c’est que on a du mal à se placer entre le coté sérieux et humoristique du film ; le côté sérieux est très bon, le côté humour, c’est en dents de scie ; des fois c’est très amusant, des fois c’est un peu lourd mais bon. On a donc le droit à un problème de rythme ; on est le cul entre deux chaises. Sinon, le casting est bien choisi : entre Jean Dujardin, Michaël Youn, Sylvie Testud, Daniel Prévost, Alexandra Lamy…, ils sont tous globalement satisfaisants ; même si des fois, ça vole pas haut. Donc voila, une comédie largement regardable même si des fois, ce n’est pas l’extase, ça a le mérite d’être sympathique."
136370,"Scott Pilgrim : Un film puissant, rythmé, délirant, décalé, original et hilarant ; franchement ça décoiffe. Voilà, une comédie d’action qui donne un bon coup de fouet au genre. Vraiment ça se prend pas au sérieux du tout, et si vous cherchez du réalisme ; ce n’est pas dans ce film, et c’est ça qui est jouissif. Entre l’humour omniprésent (qui fait mouche à chaque fois), les scènes d’action hyper jouissives et nerveuses, et ce grâce à une réalisation qui marche du feu de dieu. La mise en scène y est magistrale : la parfaite cohésion entre Bd, jeux vidéo et manga ; ça colle parfaitement avec l’univers du film qui s’est donc inspiré de la BD du même nom (l’univers ma fait pensé au film Kick Ass). Donc voila, une réalisation stylé, léché et jouissive ; qui immisce le spectateur. Que ce soit dans les combats (aucun ne se ressemble et ça c’est bon), ou encore entre les combats ; d’ailleurs action et humour sont bien dosés. Ensuite j’ai trouvé l’histoire super originale et prenante, l’histoire en elle-même est géniale : un « ado » qui tombe amoureux d’une fille, mais pour sortir avec, il va devoir affronter ses 7 ex maléfiques ; donc ça nous réserve des combats mémorables. Et puis comme je disais, l’univers geek est pleinement assumé et assuré du début jusqu'à la fin. Ensuite, on a le droit à un excellent casting : Michael Cera, Mary Elizabeth Winstead, Jason Schwartzman, Kieran Culkin…, ils sont tous à fond dedans et jouent à merveille leur rôle. Pour finir, la B.O colle parfaitement à l’univers, comme à peu près tout dans le film. Donc voila, un film qui surprend et qui m’a agréablement satisfait. Franchement, c’est nerveux, jouissif et redoutablement efficace : moi, j’en redemande."
143067,"Cloud Atlas : Un film qui pourrait être confus à cause de ses 6 époques contés et de cette multitude de personnages qui se ressemblent et s’assemblent (oui, les acteurs ont le droit à plusieurs personnages dans un même film). Donc, avec ce montage ; un coup on raconte cette histoire, un coup une autre et on revient…, et bien c’est assez dur et flou à suivre. Moi, j’ai privilégié deux visionnages pour comprendre et assembler toute cette histoire, et une fois que vous avais compris les mécanismes du film ; c'est-à-dire comment suivre les histoires, et bien, ce film s’avoue être tout simplement magnifique. Un film de SF captivant et prenant, d’une une richesse inouïe. Et quand on y regarde bien, ce film est superbement bien raconté (et donc monté). Le montage est organisé dans un désordre certes, mais le rythme est maitrisé car les changements de scène (d’époque et donc d’univers) correspondent parfaitement à ce qu’il y avait précédemment. Par exemple, quand on est dans une scène d’action rythmé ; et bien d’un coup on change d’époque, mais on est aussi dans une scène d’action, donc ça c’est un bon point. Parlons donc de cet univers si vaste et si riche: 6 époques (les années 1800, 1900, 2000, le futur et l’époque post apocalyptique), 6 univers et donc 6 histoires pour 1 seul film (certes de 2H25). Il ne fallait donc pas se perdre. Finalement non, les histoires sont cohérentes et se suivent bien. Mais elles sont surtout toutes assez passionnantes et prenantes. On prend de l’intérêt à suivre et à recoller les morceaux de puzzle, et ainsi de voir que toutes ces histoires ont une multitude de points communs et de relations. Sur le Thème de : la liberté, l’amour, la réincarnation, la critique de la société, le lien entre toutes ces époques… et trotte la vie. Tout ces thèmes sont pas clichés, mais bien adaptés au film ; ça fait plaisir à voir. Pour finir, je voulais préciser que chaque personnage est, attachant ou pas, surtout intéressant à suivre ; et formidablement bien interprétés par les acteurs qui doivent faire triple rôles, voir plus. Le casting est juste en or : Tom Hanks, Halle Berry, Jim Broadbent, Hugo Weaving, Ben Whishaw, Doona Bae…, et ils sont tous vraiment convaincants et impliqués, j’en ai pas trouvé un qui joué mal. Ensuite, la réalisation ainsi que l’écriture du film sont signés par ceux qui ont fait Matrix ; donc ce ne sont pas n’importes qui. Et leur talent dépasse leurs grandes ambitions. Car franchement c’est magnifique ce qu’ils ont fait avec ce film. Chaque univers est unique et sublime à voir. Vraiment tout y est maitrisé et magnifiquement mise en scène, et les effets spéciaux sont très soignés ; le tout rend juste énorme (ps : les maquillages sont très réussis). Pour finir, les musiques sont toutes aussi excellentes et collent bien au ton du film. Donc voila, un film de SF comme on en voit pas souvent. Ce qui rend ce film assez exceptionnel et unique (comme Matrix ou Inception à son époque). Voilà, une aventure pharaonique qui vous portera à travers le temps : un bijou du 7éme art."
82376,"The Town : Un film de braqueurs prenant, intéressant à suivre, et assez original sur le fond ( la forme aussi). L’idée qu’on ne suit pas qu’un braquage mais plutôt la vie d’un braqueur et ses complices, et ensuite ; le personnage principal va tomber amoureux de l’une des otages… C’est sympa et intéressant à suivre ; comme les personnages d’ailleurs, qui sont assez bien travaillé. Mis à part une scène où le personnage principal dit qu’il a jamais tué de toute sa vie…, et à un moment ; pouf, il tue comme ça ses deux patrons au magasin de fleurs: ça correspond pas tellement à son idéologie mais bon. Donc la forme et le fond classiques, mais très efficaces ; le film est prenant : pourquoi ? Et bien, on ne voit pas passer les 2H du film ; et ça c’est une bonne chose. C’est qu’on en redemanderai en plus. Ensuite, le casting est très bon : Ben Affleck, Rebecca Hall, Jeremy Renner…, ils sont dans leur rôle ; surtout Jeremy Renner qui est vraiment excellent. De plus, surprise du générique ^^ (enfin pour moi) : c’est Ben Affleck qui s’est aussi collé à la réalisation ; elle est efficace et maitrisé. Quoi que un peu impersonnelle ; c’est sûr que de jouer devant puis s’occupe derrière la caméra…, enfin bref. Mais il s’en sort quand même bien car la mise en scène est tout ce qu’il a de plus efficace ; les scènes de fusillades, c’est du jamais vu. Donc voila, un thriller prenant et bien mené : moi je n’ai pas vue le temps passer."
60285,"Inside Man - l'homme de l'intérieur : Un braquage quasi parfait…, comme le film. Vraiment, on a le droit à un braquage maitrisé, rythmé et prenant ; subliment ficelé et mis en scène. On n’a pas le temps de s’ennuyer une seule seconde car le rythme du film est comme le braquage : intense. Même si tout compte fait, le film ne révolutionne pas le genre car il a rien d’original que ce soit dans la structure ou la forme. Au moins, il a le mérite de faire bien les choses, et dans l’efficacité. Déjà, ce qui ma plus : c’est l’histoire (le braquage) ; parfaitement mené de bout en bout ; captivant, avec en plus un bon petit mystère à la clé car on ne connait pas vraiment les intentions des braqueurs : jusqu'à la fin bien sur. Fin qui est brillamment faite, mais qui manque un peu de « twist final » ; de moment où on se dit : « ah bah là bien joué ! Un vrai coup de maitre ! » Mais sinon, globalement, ça assure le spectacle et la distraction du spectateur ; surtout que globalement, les personnages sont sympas à suivre grâce à l’humour super bien placé. Vraiment, c’est très sympa. Il y a aussi le casting 3 étoiles qui est là pour ça : Denzel Washington, Clive Owen, Jodie Foster, Willem Dafoe…, et ils font tous bien leurs jobs ; ils sont bien dedans et bien à l’écran. Ensuite, la mise en scène est très bonne avec de bon petits flash-after bien placés (c’est bien pensé). Bon la photo est pas exceptionnelle mais globalement : réalisation convaincante. Donc voila, un film de braquage efficace et maitrisé avec un excellent casting : bonne pioche."
20323,"Lettres à un tueur : Un film qui m’à fortement et agréablement surpris. Je ne comprends pas cette moyenne sur Allo ciné (comme quoi, si on suivait à chaque fois les notes, on regarderait plus rien donc faites vous votre propre critique). Vraiment, on a le droit à un excellent divertissement prenant et captivant du début jusqu'à la fin. Grâce à un bon rythme et un suspense maintenu. Pour cela, le scénario aide bien ; je l’ai trouvé assez original mais surtout bien ficelé de bout en bout. Bon, c’est un condamné dans le couloir de la mort qui pour survivre va parler à 4 femmes par lettres. Et le jour de sa libération car il est innocent. Et bien, il va être poursuivit par une personne qui le harcèle et par la police aussi car cette même personne tue des proches du personnage principale, de la même manière que les meurtres qu’il était censé avoir commis. Donc voila, c’est prenant, c’est rythmé : il y a de l’action et du suspense : c’est une bonne chasse a l’homme (comme un peu dans le fugitif). La mécanique du film est peut être classique et la fin un peu trop prévisible mais ça ne tache en rien le film. Sinon, réalisation pas exceptionnel mais efficace. Surtout, les acteurs fond bien leur taf. Patrick Swayze nous livre une excellente interprétation grâce à son charisme dans le film. Il joue l’homme retenu et calme mais qui bouillonne a l’intérieur de soi. Donc voila, un film qui ma franchement plu et emballé."
135491,"Eyes of War : Un film qui brille par sa simplicité et son côté psychologique très bien travaillé ; il y a rien d’hollywoodien, rien. J’ai bien aimé ce film car les personnages sont très attachants et il y a toujours ce coté mystérieux et psychologique que j’aime bien, ce qui donne une âme au film. Ce sont donc deux journalistes qui partent au Kurdistan pour filmer l’horreur de la guerre. Mais, seul un des deux revins, on se doute que l’autre est surement mort. Mais, qu’est ce qui ronge notre personnage principal. Rien de bien original à la fin mais c’est assez poignant encore une fois dans sa simplicité. Ce qui permet de se mettre a la place du personnage. Donc voila, intrigue soigné avec un petit retournement de situation à la fin. Mais c’est aussi le travail sur la relation des personnages qui est très bien. Sinon coté réalisation : on a une bonne photographie mais surtout une excellente mise en scène ; simple mais efficace, c’est très immersif. Sinon, les acteurs sont crédibles dans leurs jeux. Mais c’est surtout Colin Farrell qui sort du lot. Car encore une fois, il est très juste et charismatique, cette acteur me surprendra toujours dans ces rôles qu’il tient bien. Il y a aussi Christopher Lee au casting qui est pas mal aussi. Donc voila, un drame pas exceptionnel. Mais, qui se laisse regarder car il remplit aisément son travail et arrive à tous faire ressentir des émotions."
178493,"Anonymous : La vérité n’est que tragédie, cette phrase prend toute son importance. Dans, ce sublime film qui nous captive et nous envoute du début jusqu’à la fin. Vraiment, une perle du cinéma ; tout les points importants d’un film sont ici maitrisés voir plus. La photographie est juste magnifique ; un jeu de lumière soulignant l’ambiance très sombre du film. Vraiment, c’est mis en scène comme un tableau que l’on admire. C’est si soigné et en plus les décors qui nous plonge dans l’époque… sublimes (comme les costumes). Donc voila, réalisation orchestré d’une bien belle façon et ça dès l’intro du film, on sent la mise en scène. Intro juste énorme, et qui nous plonge dans une histoire traitant de façon assez originale de la légende comme quoi William Shakespeare ne serait pas l’auteur de ce qu’il prêtant (pièce de théâtre, poésie…). Mais, il y a aussi les problèmes de la cour qui sont abordés. Ainsi que l’un des thèmes les plus importants est développée du film, c'est-à-dire : la vérité. Et ce thème est complémentaire et bien mené car il se trouve dans les deux intrigues. Intrigue qui est mené tambour battant par pas mal de rebondissements et de moments assez forts (a cause des tensions du a l’époque…). Donc voila, scénario intelligeant et maitrisé car remplit de détaille (histoire, personnages…).Et puis, les personnages sont vraiment intéressants à suivre ; bien construits. Le tout avec une pointe d’humour donc que demander de mieux. Il y a juste des fois, on a du mal à suivre les événements : avec les retours en arrière qui n’arrêtent pas donc soyez attentif. Ensuite, les acteurs sont tous très, très convaincants et crédibles. Vraiment, ils nous offrent de bien belles interprétations et de plus, le casting est excellent. Et pour finir, les musiques sont fort bien choisis, parfois discrètes mais bien choisis. Donc voila, un film qui frise la perfection sur tous les points. Mais vraiment, la maitrise, le soin et le travail est la. Donc, regarder cette jolie œuvre envoutante et captivante."
57921,"Amityville : Un film d’horreur maitrisé et prenant qui fait office d’une éventuelle suite à l’original (comme un remake). Et vraiment, je trouve qu’il ne dévalorise pas l’original. Car on a le droit à une ambiance soigné et travaillé. Avec bien sur ce coté noir et cette folie qui s’empare peu à peu de cette famille. D’ailleurs, la descende aux enfers a une très bonne évolution jusqu’au final qui est vraiment comme il faut. Bon, le scénario est pas ce qui a de plus original : c’est du Shining mélangé a pleins d’autres films du genre avec en guise la fameuse maison du diable : Amityville. Et puis, cette folie est toujours un très bon argument dans les films du genre et on apprécie de voir ça. Après, la réalisation va avec l’ambiance maitrisée. La mise en scène est efficace et les plans de camera judicieux. Ensuite, le casting est très bon : on a le droit a Ryan Reynolds qui je ne l’avais pas reconnu de suite avec sa barbe. Sinon, on a le droit aussi à Chloë Grace Moretz (la futur Hit Girl de Kick Ass). Mais sinon, tous les acteurs sont vraiment bons, particulièrement Ryan Reynolds qui joue à merveille la folie du père. Donc voila, un bon film d’horreur/épouvante. Pas exceptionnel mais il a le mérite d’être regardable et très efficace : j’approuve ce film."
32025,"Amityville 3-D : Après Freddy 3D, Vendredi 13 3D, et bien voila que la maison du diable passe en 3D. Et voila, une suite qui fait juste office de suite qui sert pas à grand-chose car l’original suffit mais bon. Faut se remettre à l’époque, ça pouvait être pas mal, et que la 3D était assez révolutionnaire (à l’époque) car bien sur, quand on voit ce film de nos jours, bah ça le fait pas. Mais bon, si on est bon public, le film reste sympathique mais sans plus. Bon, le scénario ne vole pas très haut ; c’est jute histoire de faire une suite mais ça se laisse regarder. Après, la mise en scène n’est pas trop mal, les effets un peu moins. Bon, faut pas que l’époque soit une excuse à tout, on faisait d’excellents effets spéciaux à l’époque, mais là, l’esprit un peu violet et tout qui vole : mouais. Heureusement qu’il y a des effets pas trop mal et que le final soit quand même assez efficace. Et pour finir, l’interprétation des acteurs est pas exceptionnelle, elle est juste bonne. Donc voila, un film regardable mais franchement, on aurait pu faire mieux. Sinon, regarder plutôt l’original qui est quand même d’un autre niveau."
10656,"Complots : Un thriller prenant et captivant du début jusqu'à la fin. Dès le début, on est dans le bain grâce au personnage de Mel Gibson (paranoïaque de la société) qui nous balance direct dès le début les complots de l’état… : au moins, il nous annonce la couleur. Et vraiment, j’ai adoré ce personnage assez décalé, avec un humour qui fait mouche, un peu délirant mais il en reste pas moins malin. Et il faut dire qu’il est admirablement bien interprété par le charismatique Mel Gibson qui est vraiment un acteur génial. Et il forme un super duo avec la magnifique Julia Roberts qui est tout aussi convaincante que lui. Et il y a aussi à l’appel Patrick Stewart (professeur Xavier dans x-men et il joue encore le manipulateur mentale de service dans ce film ^^ décidément). Car oui, le film parle de complot, manipulation mentale dont souffre le héros… Et on va avoir le droit à une vraie chasse à l’homme bien rythmé par de l’action et de l’humour. Un scénario prenant ; qui s’essouffle un peu vers les 30 dernières minutes pour reprendre un bon rythme vers la fin. Fin d’ailleurs un peu ( spoiler: happy end prévisible mais pas trop ^^ car il y a des rebondissements ) mais on ne voulait pas voir le film finir autrement donc voila. Et pour finir, la réalisation est efficace et dynamique. Donc voila, un thriller que j’ai vraiment bien apprécié car il ma prit aux trips (grâce au personnage intelligent, son humour, le scénario aussi…) donc n’hésitez plus, regardez le."
36763,"Les Aventures de Rabbi Jacob : Un classique de la comédie devenu culte. Tout est bon dans ce film pour rigoler. Louis de Funes est encore une fois hilarant et énergique, et multiplie les gags, les répliques et les mimiques cultes. Et comme disait cet exceptionnel comédien : ce film ma décrassé l’âme. Car, le film parle de religion et que comme quoi, quand on s’intéresse aux autres, on peut s’entendre. Louis de Funes sous ses aires de raciste dans le film ^^ et bien, il va se mettre dans la peau d’un Rabin et va apprendre à connaitre cette religion et va apprécier les personnes qui la pratique. Donc, il y a une bonne morale dans ce film : la tolérance face aux préjugées qui sont souvent mauvais. Mais bien sur, tout ça est raconté avec humour et on en rigole bien. Donc voila, de très bon acteurs ; tous amusant, il y a pas que Louis De funes bien sur. Des gags et des répliques qui font mouche (Rabbi Jacob elle va danser : moment culte). Ce qui donne une comédie qui ne vieillie jamais car on rigole toujours autant même avec les années qui passent : un indémodable et immanquable de la comédie française."
30416,"Inspecteur la bavure : Une comédie burlesque et amusante comme on avait le don de le faire à l’époque. Vraiment, cette comédie est sympathique et drôle surtout grâce à Coluche qui joue au flic un peu bébête et maladroit. Mais, il est excellent et très drôle et c’est ce genre de personnages (comme Pinion…) qui font le plus rire. Sinon, on a le droit aussi à Gérard Depardieu qui forme un bon duo avec Coluche. Et a une plâtré d’autres comiques français : Dominique Lavanant, Julien Guiomar, Richard Bohringer… Sinon, le scénario est distrayant (un inspecteur qui va malgré lui essayer de retrouver l’ennemi public numéro 1) et bien dosé niveau rythme et gags. Les gags et les situations délirantes sont vraiment géniaux et vont bien avec le personnage. Il y a juste vers la fin qui est un peu trop expéditif et mal trouvé mais bon, la plupart du temps : on rigole avec bonne humeur. Donc voila, une comédie légère et rigolote signé Claude Zidi, le maitre des comédies a l’époque (Ripoux, Les sous douée, L’aile ou la cuisse…) donc c’est que du bon."
138196,"Scream 4 : Un nouvel opus qui tente de renouer avec le talent et la révolution qu’avait fait le premier épisode de cette série culte. Et c’est chose réussit car c’est Le Scream de notre génération : le meilleur depuis le premier. Car il allie a maestria : nouvelles règles avec auto dérision ; donc humour sur les anciennes règles qui ont fait la force des classiques d’horreur. Ce nouveau Scream aime jouer avec les classiques ; en les parodiant et ça, c’est quand même bien foutu. Rien que l’intro (tous simplement mémorable : spoiler: avec le film dans le film ^^ ) annonce la couleur et ce que nous réserve cet excellent opus. Donc il fait du neuf avec du vieux car ils gardent les bases en béton des anciens Scream tout en les rendent plus efficaces. Les meurtres et les scènes de violences sont beaucoup plus gore (pour satisfaire la nouvelle génération). Et, le suspense et le mystère sur le tueur est toujours aussi maitrisé, à la fin, on a tous le droit à notre petit twist final. Et d’ailleurs, quel final, vraiment génial et prenant, comme dans le premier. On retrouve Wes Craven derrière la caméra et il n’a pas perdu de son talent. Mise en scène absolument maitrisée, meurtres comme je disais bien violents et stylés, intro et final : la cerise sur le gâteau. Avec en plus de bonnes musiques qui ajoutent au suspense et à la tension pendant les meurtres. Bien sur, on retrouve nos personnages préférés donc nos acteurs que l’on adore : Neve Campbell, David Arquette, Courteney Cox et ils sont toujours aussi sympa à suivre. Donc voila, une suite qui n’apporte rien à la série : niveau scénario… Mais un opus qui dépoussière la série avec ce qui avait fait la gloire du premier épisode. Notre premier Scream de nos jours : efficace, marrant et donc jouissif, le meilleur depuis le premier épisode. Et moi je dis : vivement le prochain épisode s’il est d’aussi bonne qualité."
23839,"Scream 3 : Une excellente suite qui garde les bonnes vieilles règles qui ont su faire le charme de la série (suspense, gore, mystère sur le tueur…). Et qui aussi, approfondit le passé de certains personnages. Plus particulièrement l’héroïne principale : Sidney Prescott. Car, on en apprend plus sur sa mère, ce qui s’est vraiment passé… Ce qui permet d’avoir une évolution de l’histoire et de ne pas sentir que la série se repose sur ses lauriers. Et ce, malgré que l’on garde les bonnes bases de la série ; donc ce n’est pas non plus original pour un sou (ça reste conventionnel). Sinon, j’aime toujours autant la mise en scène de Wes Craven qui est toujours aussi maitrisé et soigné. On voit qu’il a le sens de la mise en scène. Ensuite, on retrouve l’équipe phare du film coté acteur : Neve Campbell, David Arquette, Courteney Cox. Et ils sont toujours aussi sympas à voir, tout comme les autres acteurs qui font leur taf. Et pour finir, la musique est en adéquation avec le film et le suspense, donc c’est maitrisé. Voila, une suite bien mieux que le deuxième (mais pas meilleur que le premier). Un troisième volet qui conclu à merveille la trilogie. Donc, les fans et les amateurs du genre seront pas déçu pas cette opus."
